Xa1,Xa2,Xa3,Xa4,Xa5,Xa6,Xa7,Xa8,Xa9,Xa10,Xa11,Xa12,Xa13,Xa14,Xa15,Xa16,Xa17,Xa18,Xa19,Xa20,Xa21,Xa22,Xa23,Xa24,Xa25,Xa26,Xa27,Xa28,Xa29,Xa30,Xa31,Xa32,Xa33,Xa34,Xa35,Xa36,Xa37,Xa38,Xa39,Xa40,Xa41
0.778234713968972,0.315143395350365,0.847915523546237,0.178545962895155,0.327353020019841,0.6950982479827,0.240046443790773,0.95966832900176,0.224192585749636,0.256679844403813,0.971350414614877,0.0673989969686419,0.892752563891217,0.853899042966666,0.869818870349978,0.596543068166758,0.920714709080682,0.288914377317085,0.819223602388318,0.0654335250328016,0.322645233852155,0.361423448506846,0.59347437071581,0.909974091333415,0.351502164372485,0.443872431540156,0.300357279369216,0.794049331577254,0.5977115833995,0.871013855865023,0.574744281158694,0.0724608348327026,0.509597567337809,0.486260659198899,0.296133922422465,0.32075523980843,0.836856896479563,0.330558543537447,0.625543770845217,0.217786917027329,0.900030023587975
0.120606902755645,0.732495524679773,0.425246875588008,0.907057261944782,0.649018548098758,0.146555998220918,0.72614647130679,0.147201389617122,0.870200378358434,0.843974781469714,0.217518396184682,0.547057024956716,0.384791063684603,0.0644795421962503,0.227734580123474,0.359548943351944,0.209598471727347,0.8089381435528,0.341773229495209,0.759569390172549,0.546556238480552,0.529099987360275,0.0663566607098258,0.294296200418599,0.974432361326718,0.910443645550433,0.925717134384599,0.0595013081709027,0.0525954217836857,0.0527723333284984,0.0226804125212118,0.953841616791675,0.316278356716365,0.587384059059658,0.796721810352348,0.980666154561331,0.00429102472966869,0.502736212912162,0.200170763308249,0.932801283100475,0.429153545679482
0.637562210153205,0.148616068675806,0.254754876809506,0.0152533033710689,0.877028748603256,0.26454478568495,0.0525533599343291,0.0388217705732399,0.0513436385052661,0.698953409423404,0.698860066621091,0.693632334850316,0.75138128579653,0.587946539255602,0.0635349204938318,0.666550629007669,0.0208515059772553,0.101504025171922,0.706548987995668,0.568822268968321,0.843861104540378,0.655474587660084,0.13742509775832,0.247213048125564,0.382990565335609,0.704255640625486,0.0274208017615437,0.900232343080547,0.68927433442294,0.197704524756901,0.286035611838108,0.366957843219863,0.229974131735449,0.0545627541712379,0.951530342891986,0.4123581677171,0.250020732329806,0.0799715006554871,0.577807899386878,0.832841155236269,0.304116793953363
0.480182469789902,0.801305566212833,0.956964184619212,0.775000826443949,0.083733129613944,0.842963327460549,0.538622865906369,0.851350210775429,0.916092368297619,0.169279237896847,0.491903118963896,0.175216785019376,0.274662163652634,0.361743066162403,0.955618871834709,0.430166379050071,0.856648288915002,0.621535415388739,0.195903115786153,0.262408601514857,0.00568704690349608,0.485230041672472,0.641592338250355,0.612971051248193,0.75982326099532,0.175679392167176,0.652755145752068,0.132935230260163,0.140641030636517,0.882392691579469,0.874354594267457,0.731732322328888,0.907668565846618,0.905556335102744,0.451872183166531,0.751978045861187,0.590395707523591,0.751299693945406,0.00376804004706555,0.0477581802306163,0.775143057846611
0.962083020873093,0.580618766665975,0.154957719036174,0.730051409701852,0.581121199617076,0.586181604864748,0.385410505571143,0.510275690533227,0.676697724785761,0.924704129249716,0.042273670281007,0.991674000803334,0.00720385949978197,0.880347610075777,0.678558242957313,0.758458863338579,0.263159110003356,0.932416518514269,0.966120876336251,0.246758121783856,0.70160780840153,0.229776880265668,0.282425194837236,0.810768543446382,0.744763592581771,0.85697777017085,0.377097761147495,0.533507529790155,0.418249350673871,0.315290142980613,0.679499521654982,0.235438960103457,0.632127561378811,0.71370928913562,0.545189670176128,0.69335094033551,0.233493269505803,0.389872313208924,0.975611211229929,0.308938530268939,0.0508940506809866
0.185812550762317,0.49820715285563,0.571888466252272,0.497641654161441,0.379625793300514,0.00968526108287904,0.8993730822568,0.322803624103206,0.291470720653968,0.457063134254531,0.772816707620773,0.377269428515702,0.530561024308899,0.169051027214628,0.286458796292585,0.0257292715923745,0.614344500519141,0.407501357524564,0.443685680818983,0.928114508470665,0.417715872081294,0.879509918217873,0.810000169505391,0.42255353668881,0.117687113844949,0.264918279654491,0.752296459398344,0.300511865585045,0.997667738681668,0.514868116079254,0.230953030766201,0.855095360354252,0.45044699877735,0.361587509743196,0.0455794308703021,0.0954379094124993,0.925342596939658,0.718299992333197,0.417426039041806,0.586340593478705,0.526157132380612
0.551676833288374,0.247646197826628,0.600561911404472,0.158706730699227,0.842515643423897,0.76434902534055,0.457581302626063,0.308493429799642,0.856648514071783,0.661150500897099,0.471486057185605,0.301482551773804,0.0540539173956704,0.289234857523335,0.211491962076718,0.17559969947356,0.628784323849821,0.121076606014942,0.326130924395966,0.420986838337349,0.796145565008856,0.181362696427036,0.793211069444941,0.181812152087047,0.577451996535058,0.502377638399097,0.797294130467997,0.482587571779621,0.325738152053389,0.405117924954108,0.537025734523946,0.409229807578372,0.828907298888564,0.95120991310514,0.50476869177497,0.985783189855825,0.499116142454311,0.0382043056844611,0.454361057156325,0.510243814390112,0.217803004151398
0.331555042173038,0.829289597174606,0.17362091799638,0.926282327348648,0.133856230284688,0.34315707613375,0.944139443758412,0.621021491068147,0.237984534777061,0.191319869678734,0.717627392732494,0.814073070143319,0.546337033720067,0.500302327494738,0.823317853770489,0.907355768374751,0.495663237294996,0.594211295659123,0.834892327304506,0.724466846661061,0.0728120083745888,0.959364810144255,0.297345087096451,0.551419061000932,0.200615489939802,0.0943694255189171,0.421944465984638,0.749869377380356,0.777692303409034,0.706259824853599,0.123391532294067,0.556174585231041,0.0261253694675952,0.100206794951685,0.00393858185688356,0.333216046853882,0.659719753910164,0.866881370176817,0.903515297678408,0.357721572158787,0.736155490580694
0.844831774832433,0.553915043475798,0.996623899632833,0.568878463514079,0.640376436850378,0.0863444111602008,0.105383635682526,0.772098103583302,0.48177371106946,0.965192584417724,0.752094468546923,0.00540629313206731,0.798170129485857,0.24155567456192,0.546180454139719,0.267536750933663,0.902113044642972,0.912842988712638,0.0656513324510746,0.771241621075712,0.626158454801411,0.700963006962036,0.626658410291093,0.868360635206842,0.310312046094738,0.936327818752599,0.670272944241488,0.0836873368722724,0.53133729118308,0.0219702568028506,0.428475126527597,0.0369568072220484,0.309567317740626,0.284180393301083,0.973609422201392,0.143363352997376,0.0156478593849773,0.493903086127292,0.119073775572035,0.0966318344441243,0.46527179068739
0.00629608370657642,0.401925036245713,0.292705126881129,0.328671658615628,0.336010560576395,0.509520413313678,0.618858292479073,0.084626671498543,0.613103465371192,0.432336955364371,0.0607358188640206,0.609995653109642,0.290499030100884,0.967987783535867,0.434369584642014,0.502947120651205,0.22233833026944,0.434826426214666,0.586064728640877,0.0928261634135767,0.473512139946668,0.408316151185752,0.154258739979393,0.491913854844451,0.93739233583998,0.464849715254318,0.0450589255050802,0.816667790718905,0.11109901023892,0.839468535728776,0.981881701096003,0.936832282712134,0.61616039154882,0.636311706192895,0.472731395651837,0.553262346959343,0.824768550549488,0.665470175299141,0.552342929904378,0.75659463229108,0.986958679711668
0.735530862434837,0.982115709796172,0.402433280912815,0.749764860699316,0.0650354248307251,0.891882577546952,0.167936332384197,0.226391988541132,0.308928587224332,0.0168078606488704,0.542165198550212,0.631632002612602,0.908279900161259,0.444520771545796,0.270475115636696,0.462544311628484,0.0315791881342976,0.725501292277855,0.459323957089581,0.26632697593866,0.167301380243428,0.282125366990197,0.0807959270443741,0.0388443861112223,0.455188569890068,0.165415325767335,0.87680409572519,0.220214476846425,0.630650562164643,0.913968541459595,0.717458394094455,0.27359352868473,0.96711183222183,0.223820498050867,0.255468803628625,0.122043135804899,0.571234030923704,0.244477388516375,0.178513253376194,0.977679072429083,0.862042094649156
0.39675496827206,0.0635070847543951,0.823392471372354,0.4782905990047,0.89571126249688,0.438097862436023,0.681319424098614,0.913924936344575,0.658999292912401,0.617049880212485,0.272681478079305,0.238163043436534,0.431881681501387,0.73371163649458,0.632285616446224,0.698564555970417,0.836156458924697,0.247477113598601,0.950448103935636,0.588339025260579,0.951778393835915,0.57733879931643,0.577120127838497,0.665333131708774,0.828358738985864,0.698911830112966,0.251613680656823,0.98489872786056,0.207139262214395,0.228537138477235,0.129993956487124,0.62756374395287,0.144894011702862,0.825822230429277,0.755325102197271,0.711667305359038,0.269913860134235,0.916904444190499,0.744854792688903,0.13778485372799,0.340264665740277
0.911004329146544,0.288134750603639,0.00624159437480554,0.0271541332693275,0.394142537613996,0.194894836020946,0.270072952297125,0.697838249362438,0.933794325198331,0.351966001254616,0.198995266347987,0.929643266438462,0.160271795329015,0.0237084086216954,0.971862215614695,0.120607264038845,0.305136792216328,0.30841828935832,0.211511097461278,0.916440810735272,0.255120924984564,0.832624010710368,0.49921061370678,0.973486477881421,0.656803379905088,0.271245274379343,0.531163071614408,0.338770549949955,0.476875030746007,0.546200689834424,0.325703945841941,0.155264916920524,0.424197023567811,0.508029530817178,0.224130004850727,0.780533104446199,0.913986707540367,0.285671164629393,0.279687196900691,0.37662741481751,0.611133050936429
0.191130608823044,0.636396259255697,0.704422704802954,0.763462392270027,0.566619541652685,0.646757368737798,0.75666162240857,0.385370750138329,0.0338894012693598,0.764176347525191,0.992011560909165,0.440307362634266,0.683797289716008,0.797017726338966,0.110036223221159,0.852973207795433,0.562602670469261,0.781560621377452,0.690967992265202,0.219371718606893,0.59467160969273,0.0579223247508669,0.972128628065578,0.353829974250535,0.0338769939009511,0.866258536892481,0.155848931735378,0.573303333195507,0.931171413987216,0.346366032825404,0.771687011870963,0.754353331885997,0.742604206338942,0.406911852549908,0.724030416358406,0.432631040886279,0.245582577528575,0.613488243993477,0.830144067343541,0.72421775941553,0.0928712236594023
0.613262424573742,0.748504286166198,0.0904755111644292,0.308661019695218,0.941766193814097,0.824443762930961,0.23206128512677,0.558198564937592,0.396382558213288,0.0662020691745726,0.423733785508793,0.403354771105587,0.49728773389568,0.618577667047234,0.483459424282252,0.611471445303785,0.168944818542935,0.657920215315875,0.412196721407025,0.980699889021654,0.704815556171802,0.0833384205844589,0.0240828932253669,0.306612775766186,0.177307440691727,0.383476809485022,0.451924382165304,0.415498120697965,0.96876793356924,0.160619262573775,0.919982538005766,0.842096038654902,0.776888006986362,0.477370424154377,0.183846855709702,0.570146755897719,0.547772040410889,0.0725035246439691,0.20315511833683,0.279237645616217,0.286378931722417
0.270091996399855,0.330872857852382,0.636312513973241,0.541103314132937,0.0194842124542032,0.27923558812335,0.749989358138857,0.370669767102077,0.511116927012904,0.536283518717329,0.638625358382637,0.976694123450696,0.973708863090064,0.329155011421033,0.621633297858816,0.344559260971489,0.957584198410252,0.181849393710451,0.934622374127561,0.163029075905279,0.426226974770872,0.807137320683942,0.50481249867154,0.92915140329108,0.554388564872881,0.978893479552292,0.826883933547815,0.680232934147419,0.423651246187765,0.978132680835869,0.48998898932256,0.19216387821768,0.079609147732263,0.562769625480956,0.684235410718952,0.222241360779391,0.355953115057516,0.775935729529155,0.652774787213797,0.618910607197463,0.761314307600749
0.787148499396831,0.0515923204718414,0.444178921733617,0.961050830569635,0.520862220162554,0.0262521178490789,0.330905798947723,0.0223282364025483,0.771019427393429,0.307211567055202,0.829160514099367,0.168181983414549,0.745310138080538,0.912212801520517,0.774258736635723,0.953128295446155,0.426621717718302,0.371635806261977,0.164893094064985,0.334884257034831,0.874833310624746,0.532381790148841,0.4268954445526,0.745024713238164,0.944450252386683,0.0508340250906454,0.0790581016081299,0.0184368414859069,0.138290835298744,0.293766103478307,0.0597223492384951,0.711529945117741,0.366922910112728,0.755714851632095,0.340185442218798,0.285554839168316,0.968714060213624,0.395389104731795,0.367849746645166,0.864739763726695,0.0373208776720092
0.0638568131499222,0.89887672366376,0.767481981410751,0.20127456909383,0.440372822106347,0.573443510205198,0.813006232330676,0.83479899153948,0.135747648997994,0.840302755410825,0.106552102005354,0.712022494166122,0.22177705155115,0.139135163011117,0.136069371403754,0.190374070947488,0.699903483607941,0.850637268052119,0.675548497895418,0.5274902787482,0.0254964671892026,0.327133882079774,0.915407815840769,0.113693327709035,0.317612672878721,0.584720578098488,0.703656941043672,0.753020149910351,0.715122439359243,0.594924812109456,0.600187547035351,0.314528365168556,0.560269046639937,0.169248486768926,0.840530368402131,0.87518233844887,0.128308451942255,0.691712764808856,0.80161478750943,0.0168976463515556,0.508674847444758
0.677974070157622,0.482721847290417,0.912396776818651,0.845062168142973,0.211405123247038,0.956797898706462,0.393336417886312,0.976251976518799,0.941924290451876,0.742160063894941,0.617214737013291,0.546342220368937,0.602009628995151,0.646916244123962,0.0345832156691657,0.773745730763546,0.514929235230008,0.0592330797877851,0.310282269129447,0.831618306124807,0.333659867597215,0.449237687439585,0.84977151001171,0.410227171307424,0.789808105222481,0.784804568339295,0.374452388421862,0.162280530178453,0.0393208874196539,0.653598860440435,0.833284798460598,0.974043516468528,0.895595621429273,0.691326159275792,0.93479087836996,0.447621512018876,0.381847276040032,0.147922954523855,0.429259523150264,0.248693711677681,0.6337754329479
0.454434305610322,0.565342411703175,0.360821873284075,0.116518569080278,0.765470111540761,0.377043832589059,0.875589441713297,0.163719720564344,0.0878934634426642,0.141682488521289,0.316481254131727,0.0882563088303842,0.10973416441808,0.435620670350259,0.922772480202733,0.0103816316404929,0.366358539147672,0.538226914220782,0.787726922304935,0.0247733686783447,0.547260730870463,0.659974706113568,0.369561172601045,0.791600514883035,0.416880646363839,0.313899627353878,0.999082937757134,0.929544265329149,0.618738864281756,0.453781012155966,0.264621127525979,0.124890789021303,0.217874708391768,0.354974354551904,0.435378034659133,0.857524804253047,0.714443780836589,0.945105150590351,0.996066416283004,0.900979438058305,0.162266072490993
0.972471305566834,0.78606350160046,0.558807807632693,0.38023348186268,0.259247439262739,0.129981959095251,0.0446750125609124,0.448165060946109,0.3172783823203,0.889309348930774,0.149349496667465,0.779581910224485,0.357907712880682,0.82131299941685,0.707708311274679,0.682088884726288,0.772865534341974,0.970322939863668,0.0502547486383337,0.477801542480419,0.245870713781836,0.930156428580421,0.698882035783137,0.600638960212013,0.0881904344161989,0.655274386064933,0.219977064844331,0.279012972765115,0.818218518836468,0.771367554213689,0.193727973111482,0.597406554594338,0.493305697518403,0.0457871984653376,0.590950412540998,0.665900154718113,0.101681883061455,0.321928530281815,0.0304172242814178,0.646635985258823,0.886274697849387
0.129541087822005,0.133096357247062,0.229522706604798,0.643908319442375,0.717612640141904,0.707813007424046,0.562389459025934,0.63563331163839,0.713271806485782,0.476848188294158,0.911116028556053,0.354862943299537,0.86555596133596,0.0951086289940052,0.319534069011302,0.414566825538591,0.108418426267777,0.49425974945733,0.539484909462974,0.659703281977361,0.904336855881995,0.210626413511057,0.210826958952192,0.228050745216997,0.711361438006136,0.247852679688376,0.594964034599481,0.511975259300636,0.269584671649283,0.0859512905599399,0.654117275494993,0.493371905775234,0.674959780317684,0.881315980272577,0.0915850159004394,0.0133287115528266,0.80130991001233,0.524502180550659,0.581370025988719,0.486406155787477,0.411494831922539
0.521341172567805,0.856461442528952,0.867461499228648,0.0726833630963393,0.556004389683388,0.557399815992389,0.709044797094744,0.12290743666342,0.794722168302937,0.444862217179328,0.184218096115802,0.679554259714508,0.654080664700864,0.664566644652618,0.81003520607859,0.31256668351016,0.195275946455112,0.152053936981649,0.238486571161035,0.714003494843785,0.755044611449123,0.721227226894521,0.116493428555344,0.193127513370055,0.395368028251098,0.949693230538762,0.917262071010427,0.54722439593907,0.565698333861836,0.659733189001429,0.181811984410012,0.300918511516203,0.870307938264321,0.077280530813665,0.799746642446239,0.836223486213193,0.164452184726145,0.455051555386991,0.675001437881011,0.0875701193400447,0.14011351243715
0.362013257143748,0.189100380886545,0.421355470490508,0.840251434513532,0.483355623597974,0.104561197928286,0.191725167722178,0.810378299708253,0.175097801617678,0.90760824230978,0.875698588897828,0.190393850596429,0.130784080555432,0.375878438256636,0.170880597757726,0.580935679858391,0.937108152217251,0.625211395425512,0.733576098603445,0.392510235385941,0.0946258527928826,0.388053863572874,0.604548266968652,0.573520604456127,0.772441582584159,0.420598174699445,0.292210892162168,0.282887372654434,0.0181407751590993,0.482863991130913,0.720324051135082,0.670574373520988,0.048093944579418,0.976286951273544,0.298929752104615,0.496144420397485,0.989211933695602,0.62625766579133,0.249284877335122,0.810150888770567,0.65788489922915
0.81266458177332,0.413724126566391,0.720903781789034,0.670294150074611,0.976911700714836,0.355576245298745,0.852990502531381,0.578728250419792,0.41958986578101,0.186363770043383,0.59013217686025,0.881729122553165,0.402150035472235,0.867139232183672,0.447881385441454,0.220902267537051,0.468589408466096,0.818907864233734,0.495096375239648,0.0956603602866642,0.667255591801266,0.147428400635282,0.463650560524852,0.756699699795351,0.724940186031804,0.610227845303082,0.552213297596529,0.88648549023037,0.295771656020072,0.792211496759263,0.790057535863703,0.174769784269268,0.27246149116036,0.658368934754245,0.705974632464048,0.0585557512529272,0.319807351529738,0.0147998997324874,0.776954354391755,0.547995882536308,0.386772630424151
0.0383407369511612,0.510745792483209,0.0517750518320574,0.430079581583504,0.0624636747033015,0.810338000120642,0.370277811758425,0.266199560506744,0.54998595047434,0.711165859641191,0.344112654610161,0.488069395000754,0.878807682883229,0.0933273825943595,0.587051008509622,0.985128443633237,0.663798503974196,0.340868533052496,0.970587896895523,0.792210660222691,0.451702112088351,0.993301010315938,0.943861136353162,0.383146480157785,0.0981104147905161,0.0176495476312573,0.176790438608065,0.150590771528893,0.874068521645738,0.100446710962129,0.362017107040033,0.789543847949987,0.590872493257674,0.260490712758525,0.205083595892884,0.655951405469968,0.527276193950204,0.843349635663943,0.335872520083239,0.333092209739655,0.909039993236784
0.703245890683945,0.122304691730142,0.127598169575156,0.522628211664224,0.286613348516856,0.661373796062713,0.915437337833264,0.408132746407234,0.371739026321885,0.863019010715857,0.864516437703688,0.255494354097947,0.258341236614723,0.56992128701691,0.735473318666942,0.0413976326733584,0.597900989655611,0.506493688153028,0.108984320465751,0.598192510794528,0.126204248773279,0.870953552709768,0.759558238905336,0.0860943256706311,0.509308746587448,0.35101908238947,0.776319714115479,0.811581124136028,0.385747478988437,0.151006667713877,0.0638868890342,0.389672251353461,0.989919696607645,0.847757031050827,0.050335897576694,0.208752602562448,0.780822649297363,0.262444625449183,0.957747346804776,0.43256405635446,0.783954668356327
0.429162494738755,0.954692082773456,0.583591536004292,0.251146424970822,0.737121702133319,0.239174833862128,0.432816194431847,0.720600866825333,0.720879862430375,0.270838640302606,0.0716219936917581,0.859908204488241,0.766241247172125,0.35935634801621,0.346303557647811,0.805258074566428,0.277523120399367,0.0284619994631551,0.613780342777026,0.295170258109934,0.973588416164511,0.019590878022291,0.271046106036688,0.709605580073068,0.136388976669773,0.755602414793063,0.400926180849139,0.0458744000845199,0.963701028751323,0.960218442550319,0.526229321521795,0.521052495066424,0.187133947803287,0.199764487359359,0.550175374049393,0.610857223662678,0.065529444629507,0.589900744671754,0.399218129840307,0.717536338084749,0.261781657404359
0.880794076919753,0.679313760244942,0.274270328398,0.237456538514014,0.238766740486515,0.488174523274656,0.521552662663437,0.887362926742295,0.996866063611682,0.510637574281582,0.396163893632773,0.0513863934238007,0.514163743662399,0.899345434864893,0.00661990663805589,0.383062052459643,0.87147385253446,0.464468100105612,0.345057673638711,0.217147390345439,0.296221869289258,0.265278400501266,0.660417933104829,0.901574810794198,0.370139480452083,0.214670114197876,0.629647591634694,0.629479690218772,0.7251960672758,0.267612825045426,0.955336280744113,0.00959439244082683,0.400023080212097,0.383864352566575,0.456606087669066,0.928221937506249,0.734933074161694,0.205447974240958,0.621161577917675,0.955552048062345,0.532909248299791
0.221218321700969,0.276587418653715,0.953042255420976,0.973757034155613,0.784983463684165,0.908390387376125,0.00420252012879796,0.199830540528169,0.0959969527290147,0.105504685529001,0.665769434850606,0.564167665268494,0.022140055157348,0.172410668299451,0.895774168624417,0.65106531483941,0.00395407314746088,0.937617942018947,0.869436442977472,0.895105090040121,0.572857774529462,0.594183833136507,0.179688089239143,0.271231314425101,0.993303033519629,0.68078355598341,0.00463003003576334,0.395877827160258,0.179004164294379,0.593673312808711,0.3847194908449,0.893905339695096,0.706612327243616,0.53274095409396,0.956523528964903,0.267793649772211,0.417997685591647,0.877747719980179,0.0472673851265497,0.178039410786285,0.0150433904958726
